,Vehicle_ID,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Class,v_Vel,v_Acc,Preceding,Space_Headway,Time_Headway,Location,Relative_Time,Preceding_Vehicle_Class,Rear_to_Front_Space_Headway,v_Class_Name,Vehicle_combination
4094781,248,1118848931200,54.327,1422.012,6452110.122,1872402.14,5.0292,2,1.524,0.0,242,14.12748,9.27,us-101,1117685912101,Car,9.09828,Car,Car-Car
4095667,242,1118847069700,20.067,1291.428,6452060.313,1872490.971,5.486400000000001,2,12.192,0.0,234,47.45736,3.89,us-101,1117684050601,Car,43.19016,Car,Car-Car
4097036,242,1118848913400,51.063,1217.835,6451958.386,1872539.071,4.572,2,6.1722,0.0,2000,22.750272,3.69,us-101,1117685894301,Car,17.721072000000003,Car,Car-Car
5519610,251,1113433255500,39.496,739.644,6042779.17,2133806.812,4.20624,2,9.11352,0.47244,242,26.413968,2.9,i-80,1112270236401,Car,21.902928,Car,Car-Car
5522623,251,1113433274200,40.092,1226.217,6042708.065,2134289.508,4.20624,2,6.08076,-0.417576,242,15.678912,2.58,i-80,1112270255101,Car,11.167872,Car,Car-Car
5524663,251,1113433274700,40.028,1235.838,6042706.426,2134298.979,4.20624,2,5.967984,1.871472,242,15.261336,2.56,i-80,1112270255601,Car,10.750296,Car,Car-Car
5524698,242,1113433252200,40.72,732.268,6042781.357,2133799.519,4.51104,2,7.464552,-0.496824,230,25.380696,3.4,i-80,1112270233101,Car,21.159216,Car,Car-Car
5525589,245,1113433239300,41.831,406.74,6042822.926,2133476.312,4.968240000000001,2,6.958584,3.09372,242,9.643872,1.39,i-80,1112270220201,Car,5.132832,Car,Car-Car
5530373,251,1113433281500,40.549,1379.761,6042683.677,2134440.969,4.20624,2,6.550152,0.512064,242,21.448776,3.27,i-80,1112270262401,Car,16.937736,Car,Car-Car
5530749,251,1113433279700,38.954,1341.1,6042688.306,2134402.593,4.20624,2,6.541008000000001,0.0,242,19.351752,2.96,i-80,1112270260601,Car,14.840712,Car,Car-Car
5534155,242,1113433238000,42.907,406.101,6042824.069,2133475.809,4.51104,2,6.6294,3.01752,230,27.428952,4.14,i-80,1112270218901,Car,23.207472,Car,Car-Car
5538192,251,1113433259100,39.42,840.732,6042765.808,2133907.195,4.20624,2,8.058912000000001,1.3533120000000003,242,24.344376000000004,3.02,i-80,1112270240001,Car,19.833336000000003,Car,Car-Car
5539751,242,1113433284100,41.631,1516.336,6042662.822,2134575.979,4.51104,2,8.729472000000001,0.0,230,24.207216000000003,2.77,i-80,1112270265001,Car,19.985736000000003,Car,Car-Car
5541033,251,1113433253500,41.475,675.765,6042789.182,2133743.511,4.20624,2,9.244584,1.237488,242,27.849576000000003,3.01,i-80,1112270234401,Car,23.338536,Car,Car-Car
5545571,245,1113433250900,36.365,655.049,6042786.699,2133722.263,4.968240000000001,2,7.342632,0.21336,242,13.27404,1.81,i-80,1112270231801,Car,8.762999999999998,Car,Car-Car
5548412,242,1113433231300,43.486,233.404,6042845.634,2133304.676,4.51104,2,9.354312,0.0,217,41.617392,4.45,i-80,1112270212201,Car,37.258752,Car,Car-Car
5553726,251,1113433279100,38.438,1328.251,6042689.875,2134389.799,4.20624,2,6.196584,2.569464,242,18.635472,3.01,i-80,1112270260001,Car,14.124432,Car,Car-Car
5555294,242,1113433234400,42.454,322.008,6042833.944,2133392.509,4.51104,2,8.03148,-0.6979920000000001,230,28.337256,3.53,i-80,1112270215301,Car,24.115776,Car,Car-Car
5558472,242,1113433264600,41.627,1077.067,6042733.154,2134142.012,4.51104,2,8.16864,0.0,231,16.980408,2.08,i-80,1112270245501,Car,12.774168,Car,Car-Car
5561054,251,1113433274600,40.029,1233.924,6042706.739,2134297.105,4.20624,2,5.833872,1.136904,242,15.535656,2.66,i-80,1112270255501,Car,11.024616000000002,Car,Car-Car
5562444,251,1113433282000,40.608,1391.591,6042681.85,2134452.626,4.20624,2,8.132064,2.395728,242,21.704808,2.67,i-80,1112270262901,Car,17.193768,Car,Car-Car
5568176,251,1113433251500,40.881,616.336,6042795.965,2133684.419,4.20624,2,9.171432,0.100584,242,29.943552,3.26,i-80,1112270232401,Car,25.432512,Car,Car-Car
5569462,245,1113433242600,41.114,479.272,6042813.179,2133548.304,4.968240000000001,2,6.06552,0.737616,242,10.872216000000002,1.79,i-80,1112270223501,Car,6.361176000000001,Car,Car-Car
5569930,251,1113433284500,41.032,1459.948,6042671.316,2134520.231,4.20624,2,8.33628,0.0,242,20.677632000000003,2.48,i-80,1112270265401,Car,16.166592,Car,Car-Car
5572979,242,1113433239300,41.405,438.382,6042818.404,2133507.761,4.51104,2,9.552432,-3.2400240000000005,230,25.917144,2.71,i-80,1112270220201,Car,21.695664,Car,Car-Car
5574563,251,1113433272300,39.835,1187.685,6042714.125,2134251.487,4.20624,2,6.047232,0.7589520000000001,242,14.7828,2.44,i-80,1112270253201,Car,10.27176,Car,Car-Car
5574969,251,1113433271800,39.8,1178.008,6042715.699,2134241.611,4.20624,2,6.047232,-0.768096,242,14.67612,2.43,i-80,1112270252701,Car,10.16508,Car,Car-Car
5579444,245,1113433237800,41.948,371.126,6042827.299,2133441.418,4.968240000000001,2,7.9248,-3.41376,242,9.400032,1.19,i-80,1112270218701,Car,4.888992000000001,Car,Car-Car
5587385,251,1113433253800,41.296,685.161,6042787.831,2133752.788,4.20624,2,9.994392,2.624328,242,27.730704000000003,2.77,i-80,1112270234701,Car,23.219664,Car,Car-Car
5588345,245,1113433248100,41.688,593.674,6042799.584,2133662.06,4.968240000000001,2,6.7818000000000005,-2.228088,242,10.762488,1.59,i-80,1112270229001,Car,6.251448000000001,Car,Car-Car
5591497,242,1113433249900,42.709,673.267,6042790.716,2133741.204,4.51104,2,7.354824,-1.847088,230,23.893272,3.25,i-80,1112270230801,Car,19.671792,Car,Car-Car
5592119,242,1113433254000,40.889,782.147,6042775.046,2133849.119,4.51104,2,9.122664,-0.344424,230,26.779728,2.94,i-80,1112270234901,Car,22.558248000000003,Car,Car-Car
5601255,245,1113433239700,41.792,416.49,6042821.715,2133486.109,4.968240000000001,2,7.031736,-3.41376,242,10.351008,1.47,i-80,1112270220601,Car,5.839968,Car,Car-Car
5601570,245,1113433228900,43.368,101.847,6042861.771,2133174.049,4.968240000000001,2,7.421880000000001,-0.124968,242,16.721328,2.25,i-80,1112270209801,Car,12.210287999999998,Car,Car-Car
5603050,242,1113433239700,41.578,450.452,6042817.128,2133519.694,4.51104,2,9.009888,-2.0391120000000003,230,24.676608,2.74,i-80,1112270220601,Car,20.455128,Car,Car-Car
5605253,242,1113433243900,42.469,543.157,6042806.668,2133612.033,4.51104,2,6.483096000000001,-1.411224,230,22.765512,3.51,i-80,1112270224801,Car,18.544032,Car,Car-Car
5607180,251,1113433271000,39.811,1161.99,6042718.218,2134225.81,4.20624,2,6.096,0.0,242,14.682216,2.41,i-80,1112270251901,Car,10.171176,Car,Car-Car
5609435,251,1113433259300,39.499,846.112,6042765.119,2133912.71,4.20624,2,8.327136000000001,1.3655040000000005,242,24.539448000000004,2.95,i-80,1112270240201,Car,20.028408,Car,Car-Car
5612548,242,1113433278000,42.396,1362.522,6042688.243,2134424.313,4.51104,2,7.434072,-1.84404,230,21.2598,2.86,i-80,1112270258901,Car,17.038320000000002,Car,Car-Car
5614257,251,1113433254300,40.426,702.026,6042784.856,2133769.425,4.20624,2,10.280904,0.070104,242,27.133296,2.64,i-80,1112270235201,Car,22.622256,Car,Car-Car
5618444,251,1113433257900,39.433,808.941,6042770.058,2133875.557,4.20624,2,9.23544,2.49936,242,24.542496,2.66,i-80,1112270238801,Car,20.031456,Car,Car-Car
5620164,251,1113433285900,41.665,1496.517,6042666.046,2134556.441,4.20624,2,8.391144,0.47244,242,21.787104000000003,2.6,i-80,1112270266801,Car,17.276064,Car,Car-Car
5630673,251,1113433286900,41.57,1522.811,6042661.712,2134582.4,4.20624,2,8.095488,1.6489680000000002,242,22.500336,2.78,i-80,1112270267801,Car,17.989296,Car,Car-Car
5635788,251,1113433275700,40.747,1256.25,6042703.785,2134319.257,4.20624,2,6.227064,0.0,242,15.901416,2.55,i-80,1112270256601,Car,11.390376,Car,Car-Car
5636431,245,1113433251000,36.186,657.445,6042786.226,2133724.612,4.968240000000001,2,7.409688,1.018032,242,13.356336,1.8,i-80,1112270231901,Car,8.845296000000001,Car,Car-Car
5637284,251,1113433271500,39.805,1171.991,6042716.644,2134235.686,4.20624,2,6.096,0.0,242,14.682216,2.41,i-80,1112270252401,Car,10.171176,Car,Car-Car
5638309,242,1113433267000,42.598,1130.464,6042725.914,2134195.111,4.51104,2,6.096,0.0,231,15.49908,2.54,i-80,1112270247901,Car,11.292840000000002,Car,Car-Car
5640431,245,1113433242700,41.009,481.279,6042812.821,2133550.345,4.968240000000001,2,6.092952,0.222504,242,10.856976,1.78,i-80,1112270223601,Car,6.345935999999999,Car,Car-Car
5642775,242,1113433238200,42.66,410.662,6042823.28,2133480.331,4.51104,2,7.074408000000001,1.237488,230,27.459432000000003,3.88,i-80,1112270219101,Car,23.237952000000003,Car,Car-Car
5643548,242,1113433257500,41.173,880.024,6042762.082,2133946.488,4.51104,2,7.568184,-0.969264,230,28.346400000000003,3.75,i-80,1112270238401,Car,24.124920000000003,Car,Car-Car
5645007,242,1113433239100,41.265,431.974,6042819.034,2133501.818,4.51104,2,9.278112,3.41376,230,26.651712,2.87,i-80,1112270220001,Car,22.430232,Car,Car-Car
5647003,242,1113433254200,40.91,788.1,6042774.289,2133855.071,4.51104,2,9.03732,-0.307848,230,26.807160000000003,2.97,i-80,1112270235101,Car,22.585680000000004,Car,Car-Car
5647827,242,1113433278200,42.231,1367.248,6042687.335,2134428.889,4.51104,2,7.010400000000001,-1.536192,230,21.387816,3.05,i-80,1112270259101,Car,17.166336,Car,Car-Car
5651115,251,1113433274800,40.089,1237.836,6042706.155,2134300.981,4.20624,2,6.120384,1.362456,242,14.87424,2.43,i-80,1112270255701,Car,10.3632,Car,Car-Car
5659449,242,1113433268500,42.124,1160.461,6042720.743,2134224.659,4.51104,2,6.092952,0.039624,231,15.24,2.5,i-80,1112270249401,Car,11.03376,Car,Car-Car
5660767,251,1113433262900,38.856,948.535,6042749.69,2134014.307,4.20624,2,9.070848000000002,0.48768,242,25.834848000000004,2.85,i-80,1112270243801,Car,21.323808000000003,Car,Car-Car
5660932,242,1113433259700,40.67,938.624,6042752.946,2134004.779,4.51104,2,9.144,0.01524,230,30.547056,3.34,i-80,1112270240601,Car,26.325576,Car,Car-Car
5663347,245,1113433249200,39.592,616.875,6042794.62,2133684.78,4.968240000000001,2,6.431280000000001,-0.09144,242,11.884152000000002,1.85,i-80,1112270230101,Car,7.373112000000002,Car,Car-Car
5669228,251,1113433251200,40.713,607.326,6042796.919,2133675.468,4.20624,2,9.147048000000002,-0.027432,242,30.254448000000004,3.31,i-80,1112270232101,Car,25.743408,Car,Car-Car
5669672,251,1113433259700,39.543,857.222,6042763.624,2133923.71,4.20624,2,8.464296000000001,0.057912,242,24.810720000000003,2.93,i-80,1112270240601,Car,20.29968,Car,Car-Car
5669789,242,1113433286500,42.035,1585.179,6042652.262,2134643.899,4.51104,2,8.729472000000001,0.0,0,0.0,0.0,i-80,1112270267401,,,Car,
5672002,242,1113433242100,41.992,503.447,6042811.09,2133572.423,4.51104,2,7.098792,1.551432,230,23.588472000000003,3.32,i-80,1112270223001,Car,19.366992000000003,Car,Car-Car
5672935,242,1113433275100,37.292,1291.653,6042694.692,2134353.229,4.51104,2,7.415783999999999,3.41376,230,22.18944,2.99,i-80,1112270256001,Car,17.96796,Car,Car-Car
5673812,251,1113433284600,41.052,1462.683,6042670.895,2134522.934,4.20624,2,8.33628,0.0,242,20.717256,2.49,i-80,1112270265501,Car,16.206215999999998,Car,Car-Car
5679209,242,1113433271400,42.805,1218.157,6042712.061,2134282.017,4.51104,2,6.096,-0.006096,230,22.594824,3.71,i-80,1112270252301,Car,18.373344,Car,Car-Car
5680888,242,1113433257600,41.153,882.513,6042761.716,2133948.961,4.51104,2,7.397496,-2.231136,230,28.498800000000003,3.85,i-80,1112270238501,Car,24.277320000000003,Car,Car-Car
5682391,251,1113433252000,40.898,631.361,6042794.127,2133699.306,4.20624,2,9.144,0.0,242,29.254704000000004,3.2,i-80,1112270232901,Car,24.743664000000003,Car,Car-Car
5682451,242,1113433256200,41.233,844.642,6042767.04,2133911.496,4.51104,2,8.391144,1.40208,230,27.435048,3.27,i-80,1112270237101,Car,23.213568,Car,Car-Car
5682738,242,1113433287800,42.277,1622.408,6042646.598,2134680.696,4.51104,2,8.729472000000001,0.0,0,0.0,0.0,i-80,1112270268701,,,Car,
5688968,242,1113433271300,42.792,1216.157,6042712.376,2134280.042,4.51104,2,6.096,-0.006096,230,22.695408,3.72,i-80,1112270252201,Car,18.473928,Car,Car-Car
5690902,251,1113433268700,40.752,1110.166,6042727.242,2134174.59,4.20624,2,7.616951999999999,-0.018288,242,16.55064,2.17,i-80,1112270249601,Car,12.0396,Car,Car-Car
5693576,242,1113433250200,42.735,680.308,6042789.868,2133748.141,4.51104,2,7.394448000000001,2.389632,230,24.03348,3.25,i-80,1112270231101,Car,19.812,Car,Car-Car
5703821,242,1113433278900,41.864,1384.327,6042684.249,2134445.662,4.51104,2,7.720584,0.0,230,21.500592000000005,2.78,i-80,1112270259801,Car,17.279112000000005,Car,Car-Car
5708798,251,1113433273900,40.051,1220.202,6042709.009,2134283.583,4.20624,2,6.096,0.0,242,15.419832,2.53,i-80,1112270254801,Car,10.908792000000002,Car,Car-Car
5710124,242,1113433240200,41.492,463.449,6042815.476,2133532.571,4.51104,2,6.854952,-1.95072,230,23.826216,3.48,i-80,1112270221101,Car,19.604736000000003,Car,Car-Car
5713204,245,1113433247000,41.581,568.272,6042802.65,2133636.835,4.968240000000001,2,6.303264,2.340864,242,11.44524,1.82,i-80,1112270227901,Car,6.9342,Car,Car-Car
5717801,242,1113433239900,41.645,456.152,6042816.489,2133525.501,4.51104,2,8.208264,-3.41376,230,24.143208,2.94,i-80,1112270220801,Car,19.921728,Car,Car-Car
5726468,242,1113433246800,42.603,601.819,6042799.479,2133670.242,4.51104,2,6.096,0.006096,230,22.597872,3.71,i-80,1112270227701,Car,18.376392000000003,Car,Car-Car
5727732,245,1113433239500,41.812,411.528,6042822.335,2133481.088,4.968240000000001,2,7.498080000000001,1.868424,242,10.021824,1.34,i-80,1112270220401,Car,5.510784,Car,Car-Car
5727879,242,1113433235200,41.961,341.92,6042830.983,2133412.283,4.51104,2,7.440168000000001,0.469392,230,27.300936,3.67,i-80,1112270216101,Car,23.079456,Car,Car-Car
5728769,245,1113433234200,42.354,269.306,6042840.172,2133340.008,4.968240000000001,2,8.436864,-3.41376,242,14.441424,1.71,i-80,1112270215101,Car,9.930384,Car,Car-Car
5730221,242,1113433233000,42.747,284.312,6042838.793,2133354.908,4.51104,2,8.217408,0.109728,217,40.425624,4.92,i-80,1112270213901,Car,36.066984,Car,Car-Car
5732160,242,1113433261400,39.958,989.51,6042744.735,2134055.002,4.51104,2,9.144,0.0,230,30.742128,3.36,i-80,1112270242301,Car,26.520648,Car,Car-Car
5740985,242,1113433236000,41.163,360.055,6042827.931,2133430.123,4.51104,2,6.934200000000001,3.41376,230,27.55392,3.97,i-80,1112270216901,Car,23.33244,Car,Car-Car
5742727,245,1113433250700,36.725,650.243,6042787.652,2133717.526,4.968240000000001,2,7.339583999999999,-0.051816,242,13.115544000000002,1.79,i-80,1112270231601,Car,8.604504000000002,Car,Car-Car
5746935,245,1113433243500,41.459,497.559,6042811.276,2133566.558,4.968240000000001,2,6.489192,1.3533120000000003,242,11.274552000000002,1.74,i-80,1112270224401,Car,6.763512000000001,Car,Car-Car
5751370,251,1113433275300,40.461,1248.077,6042704.843,2134311.148,4.20624,2,6.227064,0.0,242,14.91996,2.4,i-80,1112270256201,Car,10.408920000000002,Car,Car-Car
5752456,251,1113433283300,40.819,1427.182,6042676.373,2134487.8,4.20624,2,8.33628,0.0,242,20.235672,2.43,i-80,1112270264201,Car,15.724632,Car,Car-Car
5755962,245,1113433246200,41.49,552.305,6042804.553,2133620.993,4.968240000000001,2,6.096,0.0,242,11.436096,1.88,i-80,1112270227101,Car,6.9250560000000005,Car,Car-Car
5757792,242,1113433230100,43.672,196.573,6042850.358,2133268.157,4.51104,2,9.348216,0.070104,217,41.093136,4.4,i-80,1112270211001,Car,36.734496,Car,Car-Car
5760826,242,1113433227900,42.405,126.261,6042857.786,2133198.247,4.51104,2,8.6868,-0.03048,217,40.382952,4.65,i-80,1112270208801,Car,36.024312,Car,Car-Car
5765269,245,1113433249300,39.393,618.986,6042794.163,2133686.839,4.968240000000001,2,6.422136,-0.179832,242,11.999976,1.87,i-80,1112270230201,Car,7.488936,Car,Car-Car
5765487,251,1113433265000,38.257,1006.325,6042740.57,2134071.4,4.20624,2,8.631936000000001,0.9906,242,24.835104,2.88,i-80,1112270245901,Car,20.324064,Car,Car-Car
5765737,242,1113433281200,41.571,1442.549,6042674.654,2134503.13,4.51104,2,7.674864,0.140208,230,22.000464000000004,2.87,i-80,1112270262101,Car,17.778984000000005,Car,Car-Car
5767024,251,1113433266000,38.824,1035.858,6042736.667,2134100.863,4.20624,2,9.043416,-1.246632,242,22.795992,2.52,i-80,1112270246901,Car,18.284952,Car,Car-Car
5767391,242,1113433238500,42.013,417.657,6042821.798,2133487.273,4.51104,2,6.608064000000001,-3.41376,230,27.3558,4.14,i-80,1112270219401,Car,23.13432,Car,Car-Car
5767470,242,1113433235500,41.677,349.285,6042829.779,2133419.57,4.51104,2,7.165848,-2.898648,230,27.246072,3.8,i-80,1112270216401,Car,23.024592,Car,Car-Car
5767953,251,1113433278500,38.714,1315.873,6042692.141,2134377.647,4.20624,2,7.022592,-1.435608,242,17.766792000000002,2.53,i-80,1112270259401,Car,13.255752,Car,Car-Car
5767983,242,1113433255300,41.121,820.542,6042770.183,2133887.34,4.51104,2,9.012936,-1.944624,230,26.545032000000003,2.95,i-80,1112270236201,Car,22.323552000000003,Car,Car-Car
5769061,251,1113433253600,41.464,678.791,6042788.795,2133746.488,4.20624,2,9.43356,2.548128,242,27.84348,2.95,i-80,1112270234501,Car,23.33244,Car,Car-Car
5775920,242,1113433271000,42.753,1210.156,6042713.321,2134274.116,4.51104,2,6.096,0.006096,231,16.123920000000002,2.65,i-80,1112270251901,Car,11.91768,Car,Car-Car
5777321,242,1113433237500,42.604,395.988,6042824.967,2133465.749,4.51104,2,6.086856,0.039624,230,27.404568,4.5,i-80,1112270218401,Car,23.183088,Car,Car-Car
5784150,242,1113433275200,37.723,1294.171,6042694.658,2134356.106,4.51104,2,8.311896,3.41376,230,22.119336,2.66,i-80,1112270256101,Car,17.897856,Car,Car-Car
5784598,242,1113433248900,42.666,648.341,6042793.78,2133716.392,4.51104,2,7.601712000000001,0.475488,230,23.929848000000003,3.15,i-80,1112270229801,Car,19.708368000000004,Car,Car-Car
5790309,251,1113433270700,39.814,1155.991,6042719.162,2134219.885,4.20624,2,6.083808,0.070104,242,14.682216,2.41,i-80,1112270251601,Car,10.171176,Car,Car-Car
5791256,245,1113433243300,41.486,493.398,6042811.81,2133562.442,4.968240000000001,2,6.303264,0.381,242,11.271504,1.79,i-80,1112270224201,Car,6.760464,Car,Car-Car
5791524,242,1113433257100,41.308,869.791,6042763.628,2133936.413,4.51104,2,8.205216,-2.334768,230,27.99588,3.41,i-80,1112270238001,Car,23.7744,Car,Car-Car
5794125,245,1113433239800,41.783,418.737,6042821.412,2133488.562,4.968240000000001,2,6.605016000000001,-3.41376,242,10.56132,1.6,i-80,1112270220701,Car,6.05028,Car,Car-Car
5794751,245,1113433236800,42.068,338.411,6042831.547,2133408.66,4.968240000000001,2,9.622536,3.41376,242,12.844272,1.33,i-80,1112270217701,Car,8.333231999999999,Car,Car-Car
5794807,242,1113433273300,42.757,1257.084,6042705.631,2134320.41,4.51104,2,6.925056,0.0,230,21.832824,3.15,i-80,1112270254201,Car,17.611344,Car,Car-Car
5796421,242,1113433243600,42.427,536.648,6042807.442,2133605.55,4.51104,2,6.486144,0.978408,230,22.911816,3.53,i-80,1112270224501,Car,18.690336,Car,Car-Car
5804173,242,1113433278700,41.89,1379.254,6042685.084,2134440.665,4.51104,2,7.732776,0.024384,230,21.433536,2.77,i-80,1112270259601,Car,17.212056,Car,Car-Car
5804299,251,1113433262400,39.404,933.649,6042752.428,2133999.667,4.20624,2,9.147048000000002,-0.048768,242,26.142696,2.86,i-80,1112270243301,Car,21.631656,Car,Car-Car
5810656,245,1113433232600,42.613,213.006,6042847.281,2133284.326,4.968240000000001,2,11.061192,-0.039624,242,18.40992,1.66,i-80,1112270213501,Car,13.898879999999998,Car,Car-Car
5811161,245,1113433234100,42.293,266.442,6042840.441,2133337.229,4.968240000000001,2,8.924544000000001,-3.41376,242,14.505432000000004,1.63,i-80,1112270215001,Car,9.994392,Car,Car-Car
5812939,242,1113433261000,39.946,977.51,6042746.493,2134043.132,4.51104,2,9.144,0.0,230,30.675072,3.35,i-80,1112270241901,Car,26.453592,Car,Car-Car
5816897,242,1113433264100,40.678,1063.651,6042734.261,2134128.612,4.51104,2,8.125968,0.627888,231,18.019776,2.22,i-80,1112270245001,Car,13.813536,Car,Car-Car
5821925,242,1113433233800,42.135,306.221,6042835.584,2133376.683,4.51104,2,8.174736000000001,-2.520696,230,29.24556,3.58,i-80,1112270214701,Car,25.02408,Car,Car-Car
5823342,242,1113433272600,42.902,1241.938,6042708.259,2134305.483,4.51104,2,5.80644,0.80772,230,22.28088,3.84,i-80,1112270253501,Car,18.0594,Car,Car-Car
5824804,245,1113433238500,41.9,388.539,6042825.15,2133458.292,4.968240000000001,2,7.516368000000001,-3.1394400000000005,242,8.875776,1.18,i-80,1112270219401,Car,4.364736,Car,Car-Car
5827810,245,1113433231900,42.715,188.505,6042850.414,2133259.952,4.968240000000001,2,9.354312,3.41376,242,19.296888000000003,2.06,i-80,1112270212801,Car,14.785848,Car,Car-Car
5828116,245,1113433235400,42.564,301.783,6042836.549,2133372.213,4.968240000000001,2,8.345424,-0.743712,242,13.737336,1.65,i-80,1112270216301,Car,9.226296,Car,Car-Car
5842923,245,1113433248500,40.967,602.147,6042797.815,2133670.363,4.968240000000001,2,6.394704000000001,0.073152,242,11.14044,1.74,i-80,1112270229401,Car,6.6294,Car,Car-Car
5845682,251,1113433281900,40.613,1388.948,6042682.283,2134449.981,4.20624,2,7.81812,3.41376,242,21.738336,2.78,i-80,1112270262801,Car,17.227296,Car,Car-Car
5846069,242,1113433233600,42.112,300.668,6042836.232,2133371.053,4.51104,2,8.500872000000001,-0.131064,230,29.59608,3.48,i-80,1112270214501,Car,25.3746,Car,Car-Car
5861938,251,1113433286200,41.617,1504.986,6042664.629,2134564.822,4.20624,2,8.546592,-2.100072,242,21.82368,2.55,i-80,1112270267101,Car,17.31264,Car,Car-Car
5863812,245,1113433232400,42.661,205.74,6042848.223,2133277.131,4.968240000000001,2,11.073384,0.027432,242,18.797016000000003,1.7,i-80,1112270213301,Car,14.285976000000002,Car,Car-Car
5866898,245,1113433228800,43.368,99.468,6042862.048,2133171.809,4.968240000000001,2,7.574280000000001,-2.959608,242,16.376904,2.16,i-80,1112270209701,Car,11.865863999999998,Car,Car-Car
5867324,245,1113433229600,43.377,120.929,6042859.409,2133193.09,4.968240000000001,2,9.759696000000002,3.41376,242,18.33372,1.88,i-80,1112270210501,Car,13.822679999999998,Car,Car-Car
5874773,242,1113433287700,42.258,1619.544,6042647.034,2134677.865,4.51104,2,8.729472000000001,0.0,0,0.0,0.0,i-80,1112270268601,,,Car,
5875546,251,1113433261600,39.378,909.646,6042755.943,2133975.926,4.20624,2,9.144,0.0,242,26.170128,2.86,i-80,1112270242501,Car,21.659088,Car,Car-Car
5880197,242,1113433272900,42.752,1247.97,6042707.125,2134311.391,4.51104,2,6.665976000000001,2.791968,230,22.277832000000004,3.34,i-80,1112270253801,Car,18.056352000000004,Car,Car-Car
5882636,242,1113433247200,42.618,609.818,6042798.498,2133678.182,4.51104,2,6.083808,-0.073152,230,22.710648000000003,3.73,i-80,1112270228101,Car,18.489168000000003,Car,Car-Car
5884821,245,1113433239200,41.839,404.543,6042823.193,2133474.141,4.968240000000001,2,6.75132,1.344168,242,9.320784,1.38,i-80,1112270220101,Car,4.809743999999999,Car,Car-Car
5888628,251,1113433283700,40.883,1438.124,6042674.688,2134498.61,4.20624,2,8.3058,-0.286512,242,20.348448,2.45,i-80,1112270264601,Car,15.837408,Car,Car-Car
5889306,251,1113433259500,39.522,851.673,6042764.372,2133918.21,4.20624,2,8.461248000000001,-0.036576,242,24.67356,2.92,i-80,1112270240401,Car,20.16252,Car,Car-Car
5889806,245,1113433228000,43.374,77.57,6042864.755,2133150.006,4.968240000000001,2,9.03732,0.0,242,15.709392,1.74,i-80,1112270208901,Car,11.198352,Car,Car-Car
5891670,242,1113433232900,42.859,281.626,6042839.224,2133352.241,4.51104,2,8.2296,-0.27432,217,40.437816,4.91,i-80,1112270213801,Car,36.079176,Car,Car-Car
5891739,242,1113433277900,42.378,1359.999,6042688.642,2134421.759,4.51104,2,7.495032,0.67056,230,21.226272,2.83,i-80,1112270258801,Car,17.004792000000002,Car,Car-Car
5893054,242,1113433272700,42.833,1243.801,6042707.889,2134307.287,4.51104,2,5.9954160000000005,3.252216,230,22.323552,3.72,i-80,1112270253601,Car,18.102072,Car,Car-Car
5893168,242,1113433273900,42.774,1270.792,6042703.413,2134333.855,4.51104,2,7.013448000000001,-0.271272,230,20.994624,2.99,i-80,1112270254801,Car,16.773144,Car,Car-Car
5893676,242,1113433283000,41.436,1486.571,6042667.437,2134546.499,4.51104,2,6.355080000000001,3.005328,230,24.225504,3.81,i-80,1112270263901,Car,20.004024,Car,Car-Car
5894627,245,1113433229500,43.374,117.807,6042859.786,2133190.048,4.968240000000001,2,9.229344,2.932176,242,18.263616000000003,1.98,i-80,1112270210401,Car,13.752576,Car,Car-Car
5895670,245,1113433244400,41.456,516.411,6042808.966,2133585.265,4.968240000000001,2,6.089904000000001,0.073152,242,11.347704,1.86,i-80,1112270225301,Car,6.836664,Car,Car-Car
5897355,242,1113433241900,41.959,498.876,6042811.607,2133567.958,4.51104,2,6.873240000000001,0.981456,230,23.746968,3.46,i-80,1112270222801,Car,19.525488,Car,Car-Car
5907613,242,1113433235100,42.055,339.49,6042831.383,2133409.864,4.51104,2,7.412736000000001,0.240792,230,27.316176,3.69,i-80,1112270216001,Car,23.094696000000003,Car,Car-Car
5908372,245,1113433230500,42.647,160.075,6042853.618,2133233.633,4.968240000000001,2,5.8613040000000005,-3.41376,242,14.868144,2.54,i-80,1112270211401,Car,10.357104,Car,Car-Car
5909840,251,1113433282600,40.711,1408.036,6042679.324,2134468.881,4.20624,2,8.33628,0.0,242,21.332952,2.56,i-80,1112270263501,Car,16.821911999999998,Car,Car-Car
5911200,251,1113433277900,38.746,1302.499,6042694.331,2134364.449,4.20624,2,6.202680000000001,1.008888,242,17.526,2.83,i-80,1112270258801,Car,13.01496,Car,Car-Car
5913430,251,1113433284200,40.973,1451.742,6042672.58,2134512.123,4.20624,2,8.33628,0.0,242,20.561808,2.47,i-80,1112270265101,Car,16.050767999999998,Car,Car-Car
5914242,251,1113433285200,41.159,1478.619,6042668.426,2134538.723,4.20624,2,7.242048,-2.923032,242,21.131784,2.92,i-80,1112270266101,Car,16.620744,Car,Car-Car
5914908,251,1113433272400,39.848,1189.701,6042713.81,2134253.462,4.20624,2,6.096,0.0,242,14.776704,2.42,i-80,1112270253301,Car,10.265664,Car,Car-Car
5915413,251,1113433278800,38.687,1322.452,6042691.048,2134384.163,4.20624,2,6.175248000000001,-3.075432,242,18.08988,2.93,i-80,1112270259701,Car,13.57884,Car,Car-Car
